timestamp,elapsed_time,stimulus_id,stimulus_type,paper_category,frame_index,face_detected,left_ear,right_ear,avg_ear,eye_open,blink_state,gaze_x,gaze_y,yaw_proxy,pitch_proxy,roll_proxy_deg,head_center_x,head_center_y,head_movement,head_acceleration,mouth_open,eyebrow_signal
1781874999.512096,69.2979519367218,playing_with_blocks,mixed_social_nonsocial_movie,mixed,1976,1,0.4731572281942976,0.42484335844676707,0.4490002933205324,1,0,0.4810458719730377,0.5936864078044892,-0.045955211059850495,0.3558893641510788,-4.567494518099458,0.4914693236351013,0.6095393598079681,0.0,0.0,0.0007409664515517616,0.11819192131448727
1781874999.548718,69.33457398414612,playing_with_blocks,mixed_social_nonsocial_movie,mixed,1977,1,0.4454642167774394,0.40979197768686965,0.42762809723215456,1,0,0.48050115406513216,0.5944515764713287,-0.04577999398181696,0.35287413941143586,-5.257649439866238,0.49088945984840393,0.6095573306083679,0.0005801421901482794,0.0005801421901482794,0.0005503797021926768,0.11842435163779874
1781874999.579842,69.36569809913635,playing_with_blocks,mixed_social_nonsocial_movie,mixed,1978,1,0.4908647425155306,0.39590200739486403,0.4433833749551973,1,0,0.48153416514396663,0.5942706644535065,-0.050811570817886016,0.34924786592091833,-4.790523729546363,0.49165645241737366,0.6116656363010406,0.002243486236777712,0.0016633440466294325,0.0008054712134194951,0.1187551404745667
1781874999.6157389,69.40159487724304,playing_with_blocks,mixed_social_nonsocial_movie,mixed,1979,1,0.4600544863826211,0.4006826487870077,0.4303685675848144,1,0,0.4804797649383545,0.5942059278488159,-0.04856100722413709,0.3512770706155141,-5.62834299244078,0.4914235770702362,0.6093432605266571,0.002334022314535137,9.053607775742507e-05,0.0006843827086989588,0.11870077188615238
1781874999.650899,69.43675494194031,playing_with_blocks,mixed_social_nonsocial_movie,mixed,1980,1,0.45615637113345925,0.39178030226627186,0.42396833669986556,1,0,0.4804812967777252,0.5936405122280121,-0.05002482792807631,0.34966300810290846,-5.269683550244134,0.49219028651714325,0.6117688715457916,0.002543900979229207,0.0002098786646940699,0.0005611304358555512,0.11959112621945936
1781874999.684358,69.47021389007568,playing_with_blocks,mixed_social_nonsocial_movie,mixed,1981,1,0.4332068381755357,0.40228688040072674,0.4177468592881312,1,0,0.4808095723390579,0.5939386725425719,-0.045420911255734664,0.35352418321106027,-4.6798510471780705,0.49157899618148804,0.611203134059906,0.0008329074242685345,0.0017109935549606723,0.0006576711343900222,0.12030350396315866
1781874999.7219079,69.50776386260986,playing_with_blocks,mixed_social_nonsocial_movie,mixed,1982,1,0.4264677470545027,0.39918848847401245,0.41282811776425754,1,0,0.48105075061321256,0.5944946467876435,-0.04474003609212388,0.3525287778279365,-5.422954734320693,0.4913903772830963,0.6101981997489929,0.0010224823020868704,0.0001895748778183359,0.0008783650830257294,0.11996676024274709
1781874999.752853,69.53870892524719,playing_with_blocks,mixed_social_nonsocial_movie,mixed,1983,1,0.4743086295058332,0.37588698866775067,0.42509780908679196,1,0,0.48245890736579894,0.5948494493961334,-0.04672981094475858,0.3537748365837504,-5.278361623246539,0.49227768182754517,0.6106093525886536,0.0009779345643552014,4.454773773166897e-05,0.0009250041984680649,0.1196884276711619
1781874999.786487,69.57234311103821,playing_with_blocks,mixed_social_nonsocial_movie,mixed,1984,1,0.4226187123040989,0.38282228303852617,0.40272049767131257,1,0,0.4811006456613541,0.5972139537334442,-0.043325329930554414,0.3551187265110034,-5.324570508869918,0.49146823585033417,0.6116453409194946,0.0013147146502804033,0.0003367800859252019,0.000945625566059562,0.12226697658280052
1781874999.8211908,69.60704684257507,playing_with_blocks,mixed_social_nonsocial_movie,mixed,1985,1,0.45777827665801524,0.3729889689789579,0.41538362281848656,1,0,0.4820691734552383,0.6010986983776092,-0.042793342846578895,0.34432638470200355,-5.8255959957190075,0.49127863347530365,0.6156623065471649,0.0040214377919472735,0.0027067231416668704,0.0009243995514308446,0.1263683192897765
1781874999.8549938,69.64084982872009,playing_with_blocks,mixed_social_nonsocial_movie,mixed,1986,1,0.4612202368286138,0.3556566823951258,0.4084384596118698,1,0,0.4821491420269013,0.6039158046245574,-0.043639517445847945,0.34224177608025674,-5.380684088904078,0.49134691059589386,0.617490828037262,0.0018297957823054493,0.0021916420096418244,0.000459176589977155,0.12955463141247495
1781874999.888691,69.67454695701599,playing_with_blocks,mixed_social_nonsocial_movie,mixed,1987,1,0.41608411326994044,0.3789551680441798,0.39751964065706014,1,0,0.4811518043279648,0.6033316850662231,-0.04462612072610856,0.3469624722464503,-5.063567246720786,0.49102783203125,0.6154746413230896,0.0020412790100376617,0.00021148322773221237,0.0007731199126548997,0.12731550956871876
1781874999.923498,69.70935392379761,playing_with_blocks,mixed_social_nonsocial_movie,mixed,1988,1,0.42565310698258396,0.3873650751856379,0.40650909108411093,1,0,0.4823066800832748,0.6044028222560882,-0.0440825931754142,0.344502957672605,-5.274035639960512,0.4912023991346359,0.6170082986354828,0.0015435603083267108,0.0004977187017109509,0.0007935044140281188,0.1259286990934317
1781874999.958514,69.7443699836731,playing_with_blocks,mixed_social_nonsocial_movie,mixed,1989,1,0.43863672208318666,0.37442701251126675,0.4065318672972267,1,0,0.48219742774963376,0.6045141339302063,-0.04197868957029348,0.34513472569539816,-5.057236702509183,0.4915582537651062,0.6181187629699707,0.001166089000118269,0.0003774713082084417,0.0006488303203027802,0.1268532181222678
1781874999.994137,69.77999305725098,playing_with_blocks,mixed_social_nonsocial_movie,mixed,1990,1,0.43283575160306537,0.38114600964548917,0.40699088062427724,1,0,0.4826749801635742,0.6061985611915588,-0.04231346814747126,0.3422690136317946,-5.29333190930325,0.4919573962688446,0.6190581321716309,0.001020651377953413,0.0001454376221648561,0.0003692460653718156,0.12840113897085403
